|text|span|label|ordinal
1404|морской ёж из Мэна против калифорнийского, морской против пресноводного угря) для хорошего сравнения вкуса.|угорь|neutral|0.0
1407|Мы начали с лосося и мидий (лучших, которые я когда-либо пробовал) и заказали треску и форель на ужин.|треска|neutral|0.0
1408|Мы начали с лосося и мидий (лучших, которые я когда-либо пробовал) и заказали треску и форель на ужин.|форель|neutral|0.0
1409|Мы начали с лосося и мидий (лучших, которые я когда-либо пробовал) и заказали треску и форель на ужин.|ужин|neutral|0.0
1415|Рекомендую фрикадельки и салат капрезе, а бобы на тосте были прекрасным началом трапезы!|трапеза|neutral|0.0
1418|На самом деле (чтобы максимизировать количество посетителей) они всё ещё принимали бронирование по телефону и пересаживали тех, кто ждал в лобби.|посетители|neutral|0.0
1421|На самом деле (чтобы максимизировать количество посетителей) они всё ещё принимали бронирование по телефону и пересаживали тех, кто ждал в лобби.|лобби|neutral|0.0
1429|Но когда вас сажают, официантки отличные, они объясняют всё в меню, а цена на еду действительно низкая для такого уровня обслуживания.|меню|neutral|0.0
1430|Но когда вас сажают, официантки отличные, они объясняют всё в меню, а цена на еду действительно низкая для такого уровня обслуживания.|еда|neutral|0.0
1437|Это супермодно, и всегда есть кто-то, кто займёт свободное место, так что, похоже, обслуживание клиентов не считается важным.|место|neutral|0.0
1448|Я был в компании из 7 человек (близко, но не прямо у входных дверей), и мы ели в пальто.|входные двери|neutral|0.0
1452|Хороший французский ресторан в районе, где нет приличных ресторанов, если только вы не любите есть 4-фунтовые пастрами-сэндвичи в Katz' Deli или мексиканскую еду, которую подают в хороших ресторанах.|пастрами-сэндвичи|neutral|0.0
1453|Хороший французский ресторан в районе, где нет приличных ресторанов, если только вы не любите есть 4-фунтовые пастрами-сэндвичи в Katz' Deli или мексиканскую еду, которую подают в хороших ресторанах.|мексиканская еда|neutral|0.0
1455|Напитки всегда хорошо приготовлены, а винная карта довольно доступна.|винная карта|neutral|0.0
1459|И в завершение этого кулинарного кошмара счёт нашему столику подали, опрокинув стакан воды.|счёт|neutral|0.0
1460|И в завершение этого кулинарного кошмара счёт нашему столику подали, опрокинув стакан воды.|столику|neutral|0.0
1460|И в завершение этого кулинарного кошмара счёт нашему столику подали, опрокинув стакан воды.|стакан воды|neutral|0.0
```402|Димсам неплохой, но не кажется свежим, и маленькие блюда не выглядят горячими, как должны были бы (также обратите внимание на отсутствие китайцев здесь).|маленькие блюда|negative|0.0
404|Если вы хотите хорошую аутентичную тайскую кухню, это не то место.|тайская кухня|negative|0.0
410|Вы заказываете по меню, поэтому уходите с ощущением, что упустили полноценный опыт.|меню|negative|0.0
428|Уровень шума был невыносимым, разговаривать было невозможно.|уровень шума|negative|0.0
438|Человек, который нас встречал, пообещал сохранить столик для нашей компании из 7 человек, но затем посадил за него компанию из 2 человек (хотя вокруг было много свободных мест).|человек|negative|0.0
440|Человек, который нас встречал, пообещал сохранить столик для нашей компании из 7 человек, но затем посадил за него компанию из 2 человек (хотя вокруг было много свободных мест).|столик|negative|1.0
442|Пока мы ели посредственную еду, менеджер начал отчитывать пару своих сотрудников за то, что они поставили не те контейнеры для приправ, и объяснял им, насколько эти контейнеры дорогие.|еда|negative|0.0
443|Пока мы ели посредственную еду, менеджер начал отчитывать пару своих сотрудников за то, что они поставили не те контейнеры для приправ, и объяснял им, насколько эти контейнеры дорогие.|сотрудники|negative|0.0
444|Пока мы ели посредственную еду, менеджер начал отчитывать пару своих сотрудников за то, что они поставили не те контейнеры для приправ, и объяснял им, насколько эти контейнеры дорогие.|контейнеры для приправ|negative|0.0
446|Пока мы ели посредственную еду, менеджер начал отчитывать пару своих сотрудников за то, что они поставили не те контейнеры для приправ, и объяснял им, насколько эти контейнеры дорогие.|менеджер|negative|0.0
454|Я заказал блюдо с лососем, и хотя оно было неплохим, за такую цену я ожидал больше вкуса.|вкус|negative|0.0
456|"Мы заказали ""тунцовый melt"" — он пришел без сыра, что сделало его просто тунцовым сэндвичем."|тунцовый melt|negative|0.0
458|"Мы заказали ""тунцовый melt"" — он пришел без сыра, что сделало его просто тунцовым сэндвичем."|тунцовый сэндвич|negative|0.0
462|Официанты были невнимательны, за исключением того, что счет появился на столе до того, как мы закончили.|официанты|negative|0.0
463|Официанты были невнимательны, за исключением того, что счет появился на столе до того, как мы закончили.|счет|negative|0.0
467|Не ешьте здесь, если только вы не умираете от голода по тайской еде и работаете рядом.|тайская еда|negative|0.0
468|Для тех, кто хочет отличную еду и сервис, Roxy — место, которого стоит избегать!|еда|negative|0.0
469|Для тех, кто хочет отличную еду и сервис, Roxy — место, которого стоит избегать!|сервис|negative|0.0
476|Честно говоря, это одни из худших суши, которые я когда-либо пробовал.|суши|negative|0.0
479|Общая цена была очень высокой, чего я и ожидал.|цена|negative|0.0
485|Рыба была пережарена.|рыба|negative|0.0
504|Мы не могли привлечь внимание официанта, и он нас игнорировал.|официант|negative|0.0
505|Просто и ясно — это плохая тайская еда.|тайская еда|negative|0.0
513|Официантка, кажется, больше заботится о том, чтобы хорошо выглядеть, чем о своей работе.|официантка|negative|0.0
525|Лобстеровый сэндвич стоит $24, и хотя он был хорош, он не оправдывает такую цену.|цена|negative|0.0
527|Гарниры были нормальными, но слишком солеными.|гарниры|negative|0.0
528|По какой-то причине все морепродукты в меню были недоступны, кроме лосося.|морепродукты|negative|0.0
529|По какой-то причине все морепродукты в меню были недоступны, кроме лосося.|меню|negative|0.0
534|Хозяйка и официантка были невероятно грубы и делали все, чтобы побыстрее выпроводить нас.|хозяйка|negative|0.0
535|Хозяйка и официантка были невероятно грубы и делали все, чтобы побыстрее выпроводить нас.|официантка|negative|0.0
538|Пожалуйста, если вы думаете об этом, идите и ждите — вы не будете разочарованы.|ожидание|negative|0.0
550|Этому месту было бы гораздо лучше, если бы им управляла группа, которая действительно понимает, что такое обслуживание клиентов.|сервис|negative|0.0
551|Этому месту было бы гораздо лучше, если бы им управляла группа, которая действительно понимает, что такое обслуживание клиентов.|обслуживание|negative|0.0
561|Расстановка столов была такой, будто они пытались вместить как можно больше людей в ресторан, так что будьте вежливы с соседями, когда будете здесь ужинать.|расстановка столов|negative|0.0
572|Я бы даже не жаловался, если бы еда хотя бы была вкусной, но качество еды было отвратительным.|еда|negative|0.0
573|Я бы даже не жаловался, если бы еда хотя бы была вкусной, но качество еды было отвратительным.|качество еды|negative|0.0
574|В течение следующего часа мы стояли в переполненной зоне лобби этого туристического ресторана, слушая разные объяснения, почему нас не сажают за столик.|зона лобби|negative|0.0
575|В течение следующего часа мы стояли в переполненной зоне лобби этого туристического ресторана, слушая разные объяснения, почему нас не сажают за столик.|посадка|negative|0.0
586|Ужасный, просто ужасный менеджмент — заслуживает закрытия.|менеджмент|negative|0.0
604|Мидии были отличными, а равиоли с лобстером — ОЧЕНЬ солеными!|равиоли с лобстером|negative|0.0
605|Дешево для Нью-Йорка, но не для досы.|доса|negative|0.0
607|Атмосфера шумная, а официанты буквально бегают, делая все как можно быстрее.|атмосфера|negative|0.0
618|($200 за 2 бокала шампанского, не слишком дорогую бутылку вина и 2 напитка после ужина).|бокалы шампанского|negative|0.0
619|($200 за 2 бокала шампанского, не слишком дорогую бутылку вина и 2 напитка после ужина).|бутылка вина|negative|0.0
620|($200 за 2 бокала шампанского, не слишком дорогую бутылку вина и 2 напитка после ужина).|напитки после ужина|negative|0.0
621|Серьезно, где же приправы?|приправы|negative|0.0
623|Еда была просто нормальной, по крайней мере из того, что было доступно.|еда|negative|1.0
627|Атмосфера была приятной, но сервис не очень.|сервис|negative|0.0
642|Ужин был нормальным, но я бы не стал его повторять.|ужин|negative|0.0
648|Он предлагает посредственный сервис и у него нет харизмы.|сервис|negative|0.0
651|Еда как в закусочной по ценам бистро — полный провал....|еда|negative|0.0
652|Еда как в закусочной по ценам бистро — полный провал....|цены|negative|0.0
661|Это отличное место, чтобы поесть пиццу в заведении, но не для заказа на вынос.|пицца на вынос|negative|0.0
664|Прежде всего, это место *не* романтичное, как утверждается в обзоре Citysearch.|место|negative|0.0
667|Еда была не очень вкусной, порции крошечными даже для такого высококлассного ресторана.|еда|negative|0.0
668|Еда была не очень вкусной, порции крошечными даже для такого высококлассного ресторана.|порции|negative|0.0
669|Зачем делать бронь, если вы не собираетесь ее соблюдать?|бронь|negative|0.0
671|Я не рекомендую бизнес-ланчи, потому что они на вкус такие же, как в других обычных китайских ресторанах.|бизнес-ланчи|negative|0.0
678|Хотя цены на основные блюда в районе $20 не слишком высоки для Нью-Йорка, в этом ценовом диапазоне определенно есть еда лучше, поэтому Sapphire, несмотря на приятную атмосферу, скорее всего, не станет рестораном, в который я вернусь.|еда|negative|0.0
682|Их доставка занимает вечность, а еда обычно холодная.|доставка|negative|0.0
683|Их доставка занимает вечность, а еда обычно холодная.|еда|negative|0.0
687|Я заказал закуску из копченого лосося с икрой, но вкус был испорчен.|закуска из копченого лосося с икрой|negative|0.0
704|Цены выше для ужина на месте, а их курица тикка масала довольно хороша.|Цены|negative|0.0
707|Фотографии ресторана на его сайте намного лучше, чем реальный вид.|вид|negative|0.0
708|Еда была отвратительной — слишком сладкая или слишком соленая, а порции крошечные.|еда|negative|0.0
709|Еда была отвратительной — слишком сладкая или слишком соленая, а порции крошечные.|порции|negative|0.0
717|Если вам нравится, когда музыка играет на полную громкость, а звуковая система не очень, и если вы готовы платить как минимум $100 за бутылку, то вам здесь понравится.|музыка|negative|0.0
718|Если вам нравится, когда музыка играет на полную громкость, а звуковая система не очень, и если вы готовы платить как минимум $100 за бутылку, то вам здесь понравится.|минимальная цена за бутылку|negative|0.0
731|Место немного тесновато, а в холодный день сидеть у входа может быть довольно сквознячно.|посадка|negative|0.0
732|Место немного тесновато, а в холодный день сидеть у входа может быть довольно сквознячно.|место|negative|0.0
739|Несколько советов: пропустите реповый пирог, булочки с жареной свининой и яичные заварные кремы.|реповый пирог|negative|0.0
740|Несколько советов: пропустите реповый пирог, булочки с жареной свининой и яичные заварные кремы.|булочки с жареной свининой|negative|0.0
741|Несколько советов: пропустите реповый пирог, булочки с жареной свининой и яичные заварные кремы.|яичные заварные кремы|negative|0.0
756|Их кальцоне ужасны, плохи, вызывают рвоту, ФУ.|кальцоне|negative|0.0
764|Во-первых, официант, который нас обслуживал, не рассказал нам о спешлах, которые я бы выбрал, если бы знал о них.|официант|negative|0.0
766|Во-первых, официант, который нас обслуживал, не рассказал нам о спешлах, которые я бы выбрал, если бы знал о них.|обслуживание|negative|0.0
779|Я сидел спиной к спине с посетителем за соседним столиком, а официантам приходилось поднимать подносы над нашими головами, пока они протискивались мимо нас снова и снова.|персонал|negative|0.0
780|Я сидел спиной к спине с посетителем за соседним столиком, а официантам приходилось поднимать подносы над нашими головами, пока они протискивались мимо нас снова и снова.|столик|negative|0.0
814|Еда ужасная, и в целом я бы сказал, что этого места стоит избегать любой ценой.|еда|negative|0.0
815|К сожалению, еда не вызвала восторга.|еда|negative|0.0
853|Я попросил открытый сырный сэндвич, а менеджер буквально сказал мне идти в другое место!|менеджер|negative|0.0
857|"Мы были фанатами опции ""полцены в субботу вечером"", пока не попробовали несъедобного кальмара во время недавнего визита."|кальмар|negative|0.0
865|Там есть другие люди, которые ждут!|ожидание|negative|0.0
883|Хотя атмосфера и обстановка были отличными, еда и сервис могли бы быть намного лучше.|еда|negative|0.0
884|Хотя атмосфера и обстановка были отличными, еда и сервис могли бы быть намного лучше.|сервис|negative|0.0
892|Очень рад услышать, что временный шеф-повар Джейсон Нароне ушел, он действительно был низшей точкой в их послужном списке.|шеф-повар|negative|0.0
893|Мне пришлось делить столик с шумной компанией детей, а сервис был грубым и невнимательным.|сервис|negative|0.0
894|Мне пришлось делить столик с шумной компанией детей, а сервис был грубым и невнимательным.|столик|negative|0.0
905|Еда обычно хорошая, но это не то место, куда можно пойти, чтобы расслабиться.|место|negative|0.0
918|Еда тоже была очень хорошей, учитывая, что мы пробовали бюджетный вариант (хотя я бы хотел, чтобы свиная грудинка, которую я заказал, жарилась немного дольше, чтобы жир был более тающим во рту).|свиная грудинка|negative|0.0
919|Еда тоже была очень хорошей, учитывая, что мы пробовали бюджетный вариант (хотя я бы хотел, чтобы свиная грудинка, которую я заказал, жарилась немного дольше, чтобы жир был более тающим во рту).|жир|negative|0.0
921|Там немного шумно, и столики стоят близко друг к другу, но это все равно прекрасное место, чтобы насладиться хорошим ужином.|столики|negative|0.0
931|Суши были отвратительными!|суши|negative|0.0
938|Простая пицца была сырой, а креативная пицца с лесными грибами (третье поколение Fornini) была залита трюфельным маслом в середине (опять же, сделав ее сырой) и ничего на остальной части.|простая пицца|negative|0.0
941|Поздние омлеты здесь не очень, нет разнообразия!|омлеты|negative|0.0
942|После всего этого они пожаловались мне на маленькие чаевые.|чаевые|negative|0.0
945|За этой стойкой втиснуты двое мужчин.|стойка|negative|0.0
951|Пошел туда с женой, и нам пришлось ждать столик, хотя было видно, что многие столики пустые и без знаков брони.|столик|negative|0.0
952|Я был очень разочарован и хотел сказать всем, чтобы они не ходили туда есть или даже заказывать еду на вынос.|еда|negative|0.0
954|Несмотря на немного ограниченное меню, все приготовлено идеально, очень свежо и является произведением кулинарного искусства.|меню|negative|0.0
962|Для многих людей это может не показаться аутентичной тайской едой, потому что большинство мест в Нью-Йорке не совсем аутентичны.|тайская еда|negative|0.0
964|О, даже не заставляйте меня начинать рассказывать, насколько дорогими были счета!|счета|negative|0.0
971|Кроме того, что столик, который нам пообещали, дважды отдали другим посетителям, прежде чем нас наконец посадили, нам трижды принесли блюда, которые мы не заказывали, одно из наших заказов принесли через 20 минут после того, как остальные за столом уже поели (и этот заказ был недожарен), а также насчитали на $45 больше, чем должно было быть.|столик|negative|0.0
972|Кроме того, что столик, который нам пообещали, дважды отдали другим посетителям, прежде чем нас наконец посадили, нам трижды принесли блюда, которые мы не заказывали, одно из наших заказов принесли через 20 минут после того, как остальные за столом уже поели (и этот заказ был недожарен), а также насчитали на $45 больше, чем должно было быть.|обслуживание|negative|0.0
973|Кроме того, что столик, который нам пообещали, дважды отдали другим посетителям, прежде чем нас наконец посадили, нам трижды принесли блюда, которые мы не заказывали, одно из наших заказов принесли через 20 минут после того, как остальные за столом уже поели (и этот заказ был недожарен), а также насчитали на $45 больше, чем должно было быть.|блюда|negative|0.0
974|Кроме того, что столик, который нам пообещали, дважды отдали другим посетителям, прежде чем нас наконец посадили, нам трижды принесли блюда, которые мы не заказывали, одно из наших заказов принесли через 20 минут после того, как остальные за столом уже поели (и этот заказ был недожарен), а также насчитали на $45 больше, чем должно было быть.|столик|negative|1.0
975|Кроме того, что столик, который нам пообещали, дважды отдали другим посетителям, прежде чем нас наконец посадили, нам трижды принесли блюда, которые мы не заказывали, одно из наших заказов принесли через 20 минут после того, как остальные за столом уже поели (и этот заказ был недожарен), а также насчитали на $45 больше, чем должно было быть.|обслуживание|negative|1.0
976|Кроме того, что столик, который нам пообещали, дважды отдали другим посетителям, прежде чем нас наконец посадили, нам трижды принесли блюда, которые мы не заказывали, одно из наших заказов принесли через 20 минут после того, как остальные за столом уже поели (и этот заказ был недожарен), а также насчитали на $45 больше, чем должно было быть.|счет|negative|0.0
978|Сейчас еда нестабильна.|еда|negative|0.0
983|Мы подумали, что в этом месте используют слишком много глутамата натрия в приготовлении блюд.|блюда|negative|0.0
984|Мы подумали, что в этом месте используют слишком много глутамата натрия в приготовлении блюд.|приготовление с глутаматом|negative|0.0
985|А суп Том Кха был просто жалким.|суп Том Кха|negative|0.0
991|Недостатки: сервис медленный, и они не поджаривают!|сервис|negative|0.0
996|Сладкий ласси был отличным, как и баранина четтинаду и чесночный наан, но расамалай был забываемым.|расамалай|negative|0.0
1004|Хотя морепродукты хорошие, цены слишком высокие.|цены|negative|0.0
1009|Хожу сюда с момента открытия и вижу, как качество и ценность значительно снизились.|качество и ценность|negative|0.0
1018|Это не разорит вас, но я бы не вернулся сюда из-за еды.|еда|negative|0.0
1024|Но нет бесплатных дозаправок газировки.|газировка|negative|0.0
1028|"В первый раз мне не понравилась закуска ""Крабовые крокеты"", которую я заказал, и они без проблем заменили ее, не устраивая сцен."|Крабовые крокеты|negative|0.0
1032|например, говорит, что ее хлеб из специальной пекарни, хотя мы видели, как она покупает его в центре Манхэттена.|хлеб|negative|0.0
1036|Однако летом 2003 года, кажется, сменилось руководство, и большая дверь была заменена на стеклянный фасад, избавившись от темного романтического антуража.|стеклянный фасад|negative|0.0
1037|Мы больше не пойдем в это место за хорошей едой.|еда|negative|0.0
1039|Жареная треска была восхитительно сочной — как будто приготовлена на пару, — но великолепная текстура была испорчена странно пресным вкусом — возможно, приправы переборщили, но травяная смесь или другой соус могли бы значительно улучшить вкус.|вкус|negative|0.0
1041|Жареная треска была восхитительно сочной — как будто приготовлена на пару, — но великолепная текстура была испорчена странно пресным вкусом — возможно, приправы переборщили, но травяная смесь или другой соус могли бы значительно улучшить вкус.|приправы|negative|0.0
1042|Жареная треска была восхитительно сочной — как будто приготовлена на пару, — но великолепная текстура была испорчена странно пресным вкусом — возможно, приправы переборщили, но травяная смесь или другой соус могли бы значительно улучшить вкус.|травяная смесь|negative|0.0
1043|Жареная треска была восхитительно сочной — как будто приготовлена на пару, — но великолепная текстура была испорчена странно пресным вкусом — возможно, приправы переборщили, но травяная смесь или другой соус могли бы значительно улучшить вкус.|соус|negative|0.0
1051|Но никогда не заказывайте бекон поздно ночью (ни в виде тарелки, ни в сэндвичах, кстати, не заказывайте его ни в одном заведении на вынос), потому что он с утренней жарки становится твердым, почти как бэко-чипсы, и вредит коренным зубам.|бекон|negative|0.0
1052|Но никогда не заказывайте бекон поздно ночью (ни в виде тарелки, ни в сэндвичах, кстати, не заказывайте его ни в одном заведении на вынос), потому что он с утренней жарки становится твердым, почти как бэко-чипсы, и вредит коренным зубам.|тарелка|negative|0.0
1053|Но никогда не заказывайте бекон поздно ночью (ни в виде тарелки, ни в сэндвичах, кстати, не заказывайте его ни в одном заведении на вынос), потому что он с утренней жарки становится твердым, почти как бэко-чипсы, и вредит коренным зубам.|сэндвичи|negative|0.0
1054|Но никогда не заказывайте бекон поздно ночью (ни в виде тарелки, ни в сэндвичах, кстати, не заказывайте его ни в одном заведении на вынос), потому что он с утренней жарки становится твердым, почти как бэко-чипсы, и вредит коренным зубам.|жарка|negative|0.0
1055|Но никогда не заказывайте бекон поздно ночью (ни в виде тарелки, ни в сэндвичах, кстати, не заказывайте его ни в одном заведении на вынос), потому что он с утренней жарки становится твердым, почти как бэко-чипсы, и вредит коренным зубам.|бэко-чипсы|negative|0.0
1063|"У них даже есть раздел в меню под названием ""Американская китайская еда""!"|меню|negative|0.0
1064|"У них даже есть раздел в меню под названием ""Американская китайская еда""!"|Американская китайская еда|negative|0.0
1076|Оглядевшись, я увидел комнату, полную ньюйоркцев, наслаждающихся настоящей едой в настоящем ресторане, а не клуб любителей быть увиденными.|клуб|negative|0.0
1081|Мы планировали заказать десерт, но официантка буквально швырнула нам счет, прежде чем мы успели заказать.|официантка|negative|0.0
1085|Они вышли пережаренными, а сыра почти не было.|сыр|negative|0.0
1089|У меня был прекрасный ужин, и наш официант посоветовал нам очень хорошее вино в нашем ценовом диапазоне, вместо того чтобы позволить нам купить вино по аналогичной цене, но не такое хорошее.|вино|negative|1.0
1092|Обслуживание иногда может быть немного грубым, особенно если у вас большая компания, но в целом ресторан обязателен к посещению!|обслуживание|negative|0.0
1106|Обычно я прихожу сюда поздно вечером после работы, чтобы избежать толп и очередей.|очереди|negative|0.0
1107|Обычно я прихожу сюда поздно вечером после работы, чтобы избежать толп и очередей.|толпы|negative|0.0
1112|После двух попыток официанта унести его (мы даже не успели взглянуть на него, у нас были полные бокалы пива), подошел менеджер и сказал, что им нужен столик для людей с бронированием.|официант|negative|0.0
1114|После двух попыток официанта унести его (мы даже не успели взглянуть на него, у нас были полные бокалы пива), подошел менеджер и сказал, что им нужен столик для людей с бронированием.|менеджер|negative|0.0
1116|Не рекомендую для ужина!|ужин|negative|0.0
1117|Соус был водянистым, а еда почти без вкуса.|Соус|negative|0.0
1118|Соус был водянистым, а еда почти без вкуса.|еда|negative|0.0
1119|Соус был водянистым, а еда почти без вкуса.|вкус|negative|0.0
1124|Сначала принесли не тот хлеб с закуской, а затем, когда я попытался заказать второй бокал вина к основному блюду...|хлеб|negative|0.0
1131|Скажите им, что вас прислал Херки, и получите бесплатно озадаченный взгляд от официанта.|официант|negative|0.0
1132|Делайте бронирование, но будьте готовы к задержке на 15-20 минут, так как персонал, встречающий гостей, испытывал трудности с посадкой тех, кто пришел с бронированием, вероятно, из-за большого количества посетителей без брони, так как место рядом с Таймс-сквер.|персонал|negative|0.0
1133|Делайте бронирование, но будьте готовы к задержке на 15-20 минут, так как персонал, встречающий гостей, испытывал трудности с посадкой тех, кто пришел с бронированием, вероятно, из-за большого количества посетителей без брони, так как место рядом с Таймс-сквер.|бронирование|negative|0.0
1135|Делайте бронирование, но будьте готовы к задержке на 15-20 минут, так как персонал, встречающий гостей, испытывал трудности с посадкой тех, кто пришел с бронированием, вероятно, из-за большого количества посетителей без брони, так как место рядом с Таймс-сквер.|посадка|negative|0.0
1138|Кажется, они не уделяют особого внимания спешлам или свежим ингредиентам, что, по моему мнению, необходимо для хорошей тайской кухни.|спешлы|negative|0.0
1139|Кажется, они не уделяют особого внимания спешлам или свежим ингредиентам, что, по моему мнению, необходимо для хорошей тайской кухни.|ингредиенты|negative|0.0
1149|еда была недожарена — соус водянистый, а овощи сырые.|еда|negative|0.0
1150|еда была недожарена — соус водянистый, а овощи сырые.|овощи|negative|0.0
1151|еда была недожарена — соус водянистый, а овощи сырые.|соус|negative|0.0
1153|Соусы тоже не впечатляют.|соусы|negative|0.0
1157|Рис был плохого качества и приготовлен так плохо, что был жестким.|рис|negative|0.0
1158|Рис был плохого качества и приготовлен так плохо, что был жестким.|качество|negative|0.0
1159|Рис был плохого качества и приготовлен так плохо, что был жестким.|приготовление|negative|0.0
1167|Также очень мало мест для сидения, и в часы пик можно долго ждать еду.|места для сидения|negative|0.0
1169|Также очень мало мест для сидения, и в часы пик можно долго ждать еду.|ожидание|negative|0.0
1175|Было долгое ожидание столика на улице, но там было слишком жарко на солнце, так что наш столик внутри был очень хорош.|ожидание|negative|0.0
1194|Учитывая потрясающую архитектуру вокруг, это место не имеет никакого характера.|место|negative|0.0
1197|"Хотя это место не является популярным тусовочным местом, напитки уникальны и дают много ""бага за бакс""."|место|negative|0.0
1205|Я заказал треску с паэльей (острая и очень сытная, я большой едок, но смог съесть только половину), а мой парень заказал классическую рыбу с картошкой (опять же, большая порция — как минимум 5 кусков рыбы и корзина картошки).|треска с паэльей|negative|0.0
1206|Я заказал треску с паэльей (острая и очень сытная, я большой едок, но смог съесть только половину), а мой парень заказал классическую рыбу с картошкой (опять же, большая порция — как минимум 5 кусков рыбы и корзина картошки).|рыба с картошкой|negative|0.0
1207|Я заказал треску с паэльей (острая и очень сытная, я большой едок, но смог съесть только половину), а мой парень заказал классическую рыбу с картошкой (опять же, большая порция — как минимум 5 кусков рыбы и корзина картошки).|порция|negative|0.0
